Timestamp,datum,sesija_id,blok_id,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,minut_u_danu,sat,dan_u_nedelji,vikend,minut_sin,minut_cos,Room_Occupancy_Count
2017-12-23 10:42:22,2017-12-23,4,4_30,25.13,25.13,24.81,25.69,10,11,50,35,0.08,0.05,0.06,0.05,360,0.138461538462,0,0,642,10,5,1,0.3338068592337712,-0.9426414910921783,0
2017-12-23 10:42:53,2017-12-23,4,4_30,25.13,25.13,24.81,25.69,10,12,51,35,0.08,0.05,0.06,0.05,360,0.142307692308,0,0,642,10,5,1,0.3338068592337712,-0.9426414910921783,0
2017-12-23 10:43:24,2017-12-23,4,4_30,25.13,25.13,24.75,25.69,10,12,51,35,0.08,0.05,0.06,0.05,360,0.192307692308,0,0,643,10,5,1,0.32969064526278735,-0.9440890203927842,0
2017-12-23 10:43:54,2017-12-23,4,4_30,25.19,25.13,24.81,25.75,10,12,51,35,0.08,0.05,0.07,0.05,360,0.192307692308,0,0,643,10,5,1,0.32969064526278735,-0.9440890203927842,0
2017-12-23 10:44:25,2017-12-23,4,4_30,25.19,25.13,24.81,25.69,10,12,50,35,0.09,0.05,0.06,0.06,360,0.188461538462,0,0,644,10,5,1,0.32556815445715703,-0.9455185755993167,0
2017-12-23 10:44:56,2017-12-23,4,4_30,25.13,25.13,24.81,25.69,10,12,51,35,0.09,0.05,0.06,0.05,355,0.184615384615,0,0,644,10,5,1,0.32556815445715703,-0.9455185755993167,0
2017-12-23 10:45:26,2017-12-23,4,4_30,25.13,25.13,24.81,25.75,10,12,52,35,0.08,0.08,0.07,0.06,355,0.134615384615,0,0,645,10,5,1,0.32143946530316175,-0.9469301294951056,0
2017-12-23 10:45:57,2017-12-23,4,4_30,25.13,25.13,24.81,25.69,10,12,51,35,0.09,0.05,0.06,0.06,360,0.130769230769,0,0,645,10,5,1,0.32143946530316175,-0.9469301294951056,0
2017-12-23 10:46:28,2017-12-23,4,4_30,25.19,25.13,24.81,25.69,10,11,50,35,0.08,0.05,0.07,0.06,360,0.123076923077,0,0,646,10,5,1,0.31730465640509214,-0.9483236552061993,0
2017-12-23 10:46:58,2017-12-23,4,4_30,25.19,25.13,24.81,25.75,10,11,50,35,0.08,0.05,0.07,0.06,360,0.111538461538,0,0,646,10,5,1,0.31730465640509214,-0.9483236552061993,0
2017-12-23 10:47:29,2017-12-23,4,4_30,25.13,25.13,24.81,25.69,10,11,49,34,0.09,0.05,0.06,0.06,360,0.0961538461538,0,0,647,10,5,1,0.3131638064837494,-0.949699126201877,0
2017-12-23 10:47:59,2017-12-23,4,4_30,25.19,25.13,24.81,25.69,10,11,50,34,0.08,0.06,0.06,0.06,360,0.0769230769231,0,0,647,10,5,1,0.3131638064837494,-0.949699126201877,0
2017-12-23 10:48:30,2017-12-23,4,4_30,25.13,25.13,24.81,25.69,10,12,51,35,0.15,0.15,0.17,0.07,360,0.0538461538462,0,0,648,10,5,1,0.3090169943749475,-0.9510565162951535,0
2017-12-23 10:49:01,2017-12-23,4,4_30,25.13,25.13,24.81,25.69,10,12,51,35,0.08,0.05,0.06,0.06,360,0.0269230769231,0,0,649,10,5,1,0.30486429902801077,-0.9523957996432784,0
2017-12-23 10:50:02,2017-12-23,4,4_30,25.13,25.13,24.81,25.69,11,12,53,36,0.08,0.05,0.06,0.06,360,0.0461538461538,0,0,650,10,5,1,0.30070579950427334,-0.9537169507482268,0
2017-12-23 10:50:33,2017-12-23,4,4_30,25.19,25.13,24.81,25.69,11,13,53,37,0.08,0.05,0.06,0.06,360,0.0653846153846,0,0,650,10,5,1,0.30070579950427334,-0.9537169507482268,0
2017-12-23 10:51:03,2017-12-23,4,4_30,25.13,25.13,24.81,25.75,11,12,53,36,0.08,0.05,0.06,0.06,360,0.0846153846154,0,0,651,10,5,1,0.296541574975571,-0.9550199444571866,0
2017-12-23 10:51:34,2017-12-23,4,4_30,25.19,25.13,24.81,25.75,10,12,51,35,0.09,0.05,0.08,0.06,360,0.103846153846,0,0,651,10,5,1,0.296541574975571,-0.9550199444571866,0
2017-12-23 10:52:04,2017-12-23,4,4_30,25.13,25.13,24.81,25.69,10,12,52,35,0.09,0.06,0.07,0.06,360,0.123076923077,0,0,652,10,5,1,0.29237170472273705,-0.9563047559630354,0
2017-12-23 10:52:35,2017-12-23,4,4_30,25.13,25.13,24.81,25.75,11,12,53,36,0.08,0.05,0.07,0.07,360,0.0923076923077,0,0,652,10,5,1,0.29237170472273705,-0.9563047559630354,0
2017-12-23 10:53:06,2017-12-23,4,4_30,25.13,25.13,24.81,25.69,11,12,53,36,0.08,0.05,0.06,0.06,360,0.107692307692,0,0,653,10,5,1,0.28819626813408905,-0.9575713608048145,0
2017-12-23 10:53:36,2017-12-23,4,4_30,25.19,25.19,24.81,25.69,11,13,53,36,0.09,0.07,0.07,0.06,360,0.0730769230769,0,0,653,10,5,1,0.28819626813408905,-0.9575713608048145,0
2017-12-23 10:54:07,2017-12-23,4,4_30,25.13,25.13,24.81,25.69,11,12,53,36,0.08,0.05,0.06,0.06,355,-0.0115384615385,0,0,654,10,5,1,0.2840153447039226,-0.958819734868193,0
2017-12-23 10:54:38,2017-12-23,4,4_30,25.19,25.13,24.81,25.75,11,12,52,36,0.09,0.06,0.06,0.05,360,6.1584092961300004e-18,0,0,654,10,5,1,0.2840153447039226,-0.958819734868193,0
2017-12-23 10:55:08,2017-12-23,4,4_30,25.13,25.13,24.81,25.81,11,13,53,36,0.09,0.07,0.07,0.06,360,0.0115384615385,0,0,655,10,5,1,0.2798290140309923,-0.9600498543859286,0
2017-12-23 10:55:39,2017-12-23,4,4_30,25.19,25.19,24.81,25.81,11,13,54,37,0.1,0.08,0.07,0.07,360,0.0230769230769,0,0,655,10,5,1,0.2798290140309923,-0.9600498543859286,0
2017-12-23 10:56:10,2017-12-23,4,4_30,25.19,25.19,24.81,25.75,11,13,54,38,0.08,0.05,0.06,0.06,360,0.0346153846154,0,0,656,10,5,1,0.27563735581699966,-0.9612616959383187,0
2017-12-23 10:56:40,2017-12-23,4,4_30,25.19,25.13,24.81,25.69,11,13,54,38,0.08,0.05,0.07,0.06,360,0.0461538461538,0,0,656,10,5,1,0.27563735581699966,-0.9612616959383187,0
2017-12-23 10:57:11,2017-12-23,4,4_30,25.19,25.19,24.81,25.81,11,13,54,38,0.08,0.06,0.07,0.06,360,0.0576923076923,0,0,657,10,5,1,0.27144044986507415,-0.9624552364536473,0
2017-12-23 10:57:41,2017-12-23,4,4_30,25.19,25.13,24.81,25.69,12,14,58,39,0.08,0.05,0.06,0.06,360,0.0692307692308,0,0,657,10,5,1,0.27144044986507415,-0.9624552364536473,0
2017-12-23 10:58:12,2017-12-23,4,4_30,25.19,25.13,24.81,25.69,13,14,60,42,0.08,0.06,0.07,0.06,360,0.0307692307692,0,0,658,10,5,1,0.267238376078257,-0.963630453208623,0
2017-12-23 10:58:43,2017-12-23,4,4_30,25.13,25.13,24.81,25.69,13,14,58,41,0.08,0.05,0.07,0.06,360,-0.0115384615385,0,0,658,10,5,1,0.267238376078257,-0.963630453208623,0
2017-12-23 10:59:13,2017-12-23,4,4_30,25.19,25.19,24.81,25.63,12,14,57,40,0.07,0.05,0.06,0.06,360,-0.00769230769231,0,0,659,10,5,1,0.2630312144579752,-0.9647873238288129,0
2017-12-23 10:59:44,2017-12-23,4,4_30,25.19,25.19,24.81,25.69,12,14,58,40,0.08,0.06,0.06,0.06,360,-0.00384615384615,0,0,659,10,5,1,0.2630312144579752,-0.9647873238288129,0
2017-12-23 11:00:15,2017-12-23,4,4_30,25.19,25.19,24.81,25.75,13,14,59,41,0.08,0.05,0.06,0.05,360,7.69801162017e-19,0,0,660,11,5,1,0.258819045102521,-0.9659258262890682,0
2017-12-23 11:00:45,2017-12-23,4,4_30,25.19,25.19,24.81,25.75,12,14,57,41,0.08,0.06,0.07,0.05,355,-0.0423076923077,0,0,660,11,5,1,0.258819045102521,-0.9659258262890682,0
2017-12-23 11:01:16,2017-12-23,4,4_30,25.19,25.13,24.81,25.69,12,13,54,38,0.1,0.05,0.08,0.06,360,-0.0346153846154,0,0,661,11,5,1,0.2546019482055277,-0.9670459389139431,0
2017-12-23 11:01:47,2017-12-23,4,4_30,25.19,25.19,24.81,25.69,12,14,55,39,0.08,0.05,0.06,0.06,360,-0.0269230769231,0,0,661,11,5,1,0.2546019482055277,-0.9670459389139431,0
2017-12-23 11:02:17,2017-12-23,4,4_30,25.19,25.19,24.81,25.75,12,14,57,40,0.08,0.05,0.05,0.06,360,-0.0192307692308,0,0,662,11,5,1,0.25038000405444133,-0.9681476403781077,0
2017-12-23 11:02:48,2017-12-23,4,4_30,25.19,25.19,24.81,25.69,12,14,58,40,0.08,0.05,0.06,0.06,360,-0.0115384615385,0,0,662,11,5,1,0.25038000405444133,-0.9681476403781077,0
2017-12-23 11:03:18,2017-12-23,4,4_30,25.19,25.13,24.88,25.75,12,14,57,40,0.08,0.06,0.07,0.06,360,-0.00384615384615,0,0,663,11,5,1,0.24615329302899322,-0.9692309097067543,0
2017-12-23 11:03:49,2017-12-23,4,4_30,25.19,25.19,24.81,25.69,11,13,54,39,0.08,0.05,0.06,0.07,355,-0.0423076923077,0,0,663,11,5,1,0.24615329302899322,-0.9692309097067543,0
2017-12-23 11:04:20,2017-12-23,4,4_30,25.19,25.13,24.81,25.69,12,13,54,39,0.08,0.05,0.06,0.06,355,-0.0769230769231,0,0,664,11,5,1,0.24192189559966773,-0.9702957262759965,0
2017-12-23 11:04:50,2017-12-23,4,4_30,25.19,25.13,24.88,25.75,11,13,54,38,0.08,0.06,0.07,0.06,360,-0.0615384615385,0,0,664,11,5,1,0.24192189559966773,-0.9702957262759965,0
2017-12-23 11:05:21,2017-12-23,4,4_30,25.19,25.19,24.88,25.75,11,13,54,39,0.08,0.05,0.06,0.07,355,-0.0923076923077,0,0,665,11,5,1,0.23768589232617293,-0.9713420698132614,0
2017-12-23 11:05:52,2017-12-23,4,4_30,25.19,25.19,24.88,25.75,11,13,53,38,0.08,0.05,0.06,0.06,355,-0.119230769231,0,0,665,11,5,1,0.23768589232617293,-0.9713420698132614,0
2017-12-23 11:06:22,2017-12-23,4,4_30,25.19,25.19,24.81,25.75,11,13,54,37,0.08,0.05,0.06,0.07,360,-0.0961538461538,0,0,666,11,5,1,0.23344536385590553,-0.9723699203976766,0
2017-12-23 11:06:53,2017-12-23,4,4_30,25.19,25.19,24.88,25.75,12,13,55,39,0.08,0.06,0.06,0.06,355,-0.169230769231,0,0,666,11,5,1,0.23344536385590553,-0.9723699203976766,0
2017-12-23 11:07:24,2017-12-23,4,4_30,25.19,25.19,24.81,25.75,12,14,56,40,0.08,0.04,0.06,0.05,355,-0.192307692308,0,0,667,11,5,1,0.22920039092241454,-0.9733792584604484,0
2017-12-23 11:07:54,2017-12-23,4,4_30,25.19,25.19,24.88,25.75,12,13,55,39,0.08,0.05,0.07,0.06,360,-0.165384615385,0,0,667,11,5,1,0.22920039092241454,-0.9733792584604484,0
2017-12-23 11:08:25,2017-12-23,4,4_30,25.19,25.13,24.88,25.81,12,14,55,39,0.09,0.06,0.06,0.06,360,-0.138461538462,0,0,668,11,5,1,0.22495105434386478,-0.9743700647852352,0
2017-12-23 11:08:55,2017-12-23,4,4_30,25.19,25.19,24.88,25.81,12,14,57,40,0.08,0.05,0.06,0.06,360,-0.111538461538,0,0,668,11,5,1,0.22495105434386478,-0.9743700647852352,0
2017-12-23 11:09:26,2017-12-23,4,4_30,25.19,25.19,24.88,25.75,12,14,57,40,0.09,0.06,0.06,0.06,360,-0.0846153846154,0,0,669,11,5,1,0.22069743502150113,-0.9753423205085127,0
2017-12-23 11:09:57,2017-12-23,4,4_31,25.19,25.19,24.88,25.75,13,15,60,42,0.08,0.09,0.07,0.06,355,-0.103846153846,0,0,669,11,5,1,0.22069743502150113,-0.9753423205085127,0
2017-12-23 11:10:27,2017-12-23,4,4_31,25.19,25.19,24.88,25.81,13,15,61,44,0.11,0.05,0.09,0.06,355,-0.119230769231,0,0,670,11,5,1,0.21643961393810318,-0.9762960071199333,0
2017-12-23 11:10:58,2017-12-23,4,4_31,25.19,25.19,24.88,25.81,13,14,59,42,0.08,0.06,0.07,0.07,360,-0.0846153846154,0,0,670,11,5,1,0.21643961393810318,-0.9762960071199333,0
2017-12-23 11:11:29,2017-12-23,4,4_31,25.19,25.19,24.88,25.75,13,14,59,42,0.08,0.05,0.06,0.06,360,-0.05,0,0,671,11,5,1,0.21217767215644684,-0.9772311064626787,0
2017-12-23 11:11:59,2017-12-23,4,4_31,25.19,25.19,24.88,25.81,13,14,59,42,0.08,0.05,0.06,0.05,360,-0.0153846153846,0,0,671,11,5,1,0.21217767215644684,-0.9772311064626787,0
2017-12-23 11:12:30,2017-12-23,4,4_31,25.19,25.19,24.88,25.81,13,14,59,42,0.08,0.05,0.07,0.06,355,-0.0269230769231,0,0,672,11,5,1,0.20791169081775931,-0.9781476007338057,0
2017-12-23 11:13:01,2017-12-23,4,4_31,25.19,25.19,24.88,25.81,13,14,60,43,0.08,0.05,0.07,0.05,355,-0.0346153846154,0,0,673,11,5,1,0.2036417511401777,-0.9790454724845838,0
2017-12-23 11:13:31,2017-12-23,4,4_31,25.19,25.19,24.88,25.81,13,14,60,42,0.08,0.05,0.06,0.06,360,-0.0423076923077,0,0,673,11,5,1,0.2036417511401777,-0.9790454724845838,0
2017-12-23 11:14:02,2017-12-23,4,4_31,25.19,25.19,24.88,25.88,13,14,59,42,0.08,0.06,0.07,0.05,355,-0.05,0,0,674,11,5,1,0.1993679344171977,-0.9799247046208295,0
2017-12-23 11:14:32,2017-12-23,4,4_31,25.19,25.19,24.88,25.81,13,14,59,41,0.08,0.06,0.07,0.06,355,-0.0538461538462,0,0,674,11,5,1,0.1993679344171977,-0.9799247046208295,0
2017-12-23 11:15:03,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,13,14,58,41,0.08,0.07,0.08,0.06,355,-0.0538461538462,0,0,675,11,5,1,0.19509032201612816,-0.9807852804032304,0
2017-12-23 11:15:34,2017-12-23,4,4_31,25.19,25.19,24.88,25.88,12,14,57,40,0.11,0.08,0.09,0.06,355,-0.05,0,0,675,11,5,1,0.19509032201612816,-0.9807852804032304,0
2017-12-23 11:16:04,2017-12-23,4,4_31,25.19,25.19,24.88,25.81,13,14,58,40,0.1,0.06,0.14,0.11,355,-0.0423076923077,0,0,676,11,5,1,0.19080899537654497,-0.981627183447664,0
2017-12-23 11:16:35,2017-12-23,4,4_31,25.19,25.19,24.88,25.81,13,14,59,41,0.07,0.05,0.06,0.06,360,-0.0346153846154,0,0,676,11,5,1,0.19080899537654497,-0.981627183447664,0
2017-12-23 11:17:06,2017-12-23,4,4_31,25.19,25.19,24.88,25.81,13,14,59,42,0.09,0.05,0.06,0.06,360,-0.0307692307692,0,0,677,11,5,1,0.18652403600873463,-0.9824503977255098,0
2017-12-23 11:17:36,2017-12-23,4,4_31,25.19,25.19,24.88,25.81,13,14,59,42,0.08,0.05,0.06,0.06,360,0.0192307692308,0,0,677,11,5,1,0.18652403600873463,-0.9824503977255098,0
2017-12-23 11:18:07,2017-12-23,4,4_31,25.19,25.19,24.94,25.88,13,14,59,41,0.08,0.05,0.06,0.06,360,0.0192307692308,0,0,678,11,5,1,0.18223552549214772,-0.9832549075639545,0
2017-12-23 11:18:38,2017-12-23,4,4_31,25.19,25.19,24.88,25.88,13,14,59,41,0.09,0.05,0.06,0.06,360,0.0153846153846,0,0,678,11,5,1,0.18223552549214772,-0.9832549075639545,0
2017-12-23 11:19:08,2017-12-23,4,4_31,25.19,25.19,24.88,25.88,13,14,59,42,0.08,0.05,0.06,0.06,360,0.0576923076923,0,0,679,11,5,1,0.17794354547384186,-0.9840406976462909,0
2017-12-23 11:19:39,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,13,15,60,43,0.08,0.07,0.06,0.06,360,0.05,0,0,679,11,5,1,0.17794354547384186,-0.9840406976462909,0
2017-12-23 11:20:09,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,15,61,43,0.08,0.05,0.07,0.07,360,0.0384615384615,0,0,680,11,5,1,0.17364817766693028,-0.984807753012208,0
2017-12-23 11:20:40,2017-12-23,4,4_31,25.19,25.19,24.88,25.81,14,15,61,44,0.08,0.05,0.06,0.07,355,0.0269230769231,0,0,680,11,5,1,0.17364817766693028,-0.984807753012208,0
2017-12-23 11:21:11,2017-12-23,4,4_31,25.19,25.19,24.88,25.75,14,15,63,45,0.09,0.05,0.06,0.06,355,0.0192307692308,0,0,681,11,5,1,0.1693495038490248,-0.9855560590580777,0
2017-12-23 11:21:41,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,16,64,45,0.09,0.05,0.06,0.06,355,0.0153846153846,0,0,681,11,5,1,0.1693495038490248,-0.9855560590580777,0
2017-12-23 11:22:12,2017-12-23,4,4_31,25.19,25.19,24.94,25.88,14,16,64,45,0.16,0.14,0.08,0.06,360,0.0615384615385,0,0,682,11,5,1,0.1650476058606781,-0.9862856015372313,0
2017-12-23 11:22:43,2017-12-23,4,4_31,25.19,25.19,24.88,25.81,14,15,64,45,0.07,0.05,0.14,0.06,360,0.0576923076923,0,0,682,11,5,1,0.1650476058606781,-0.9862856015372313,0
2017-12-23 11:23:13,2017-12-23,4,4_31,25.19,25.19,24.94,25.75,14,16,64,45,0.08,0.05,0.06,0.06,360,0.05,0,0,683,11,5,1,0.16074256560382594,-0.9869963665602319,0
2017-12-23 11:23:44,2017-12-23,4,4_31,25.19,25.19,24.88,25.81,14,16,64,45,0.08,0.05,0.06,0.05,360,0.0884615384615,0,0,683,11,5,1,0.16074256560382594,-0.9869963665602319,0
2017-12-23 11:24:14,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,16,64,45,0.08,0.05,0.07,0.06,360,0.126923076923,0,0,684,11,5,1,0.15643446504023098,-0.9876883405951377,0
2017-12-23 11:24:45,2017-12-23,4,4_31,25.19,25.19,24.88,25.81,14,16,65,45,0.08,0.05,0.07,0.05,360,0.165384615385,0,0,684,11,5,1,0.15643446504023098,-0.9876883405951377,0
2017-12-23 11:25:16,2017-12-23,4,4_31,25.19,25.19,24.88,25.81,14,16,65,45,0.08,0.04,0.06,0.06,360,0.153846153846,0,0,685,11,5,1,0.15212338618991708,-0.9883615104677607,0
2017-12-23 11:25:46,2017-12-23,4,4_31,25.19,25.19,24.88,25.81,14,15,64,45,0.08,0.05,0.06,0.06,360,0.138461538462,0,0,685,11,5,1,0.15212338618991708,-0.9883615104677607,0
2017-12-23 11:26:17,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,15,64,45,0.08,0.06,0.06,0.06,360,0.169230769231,0,0,686,11,5,1,0.14780941112961038,-0.9890158633619168,0
2017-12-23 11:26:48,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,15,64,45,0.08,0.05,0.06,0.06,360,0.15,0,0,686,11,5,1,0.14780941112961038,-0.9890158633619168,0
2017-12-23 11:27:18,2017-12-23,4,4_31,25.19,25.19,24.88,25.81,14,16,63,45,0.08,0.05,0.06,0.06,360,0.126923076923,0,0,687,11,5,1,0.14349262199117935,-0.9896513868196702,0
2017-12-23 11:27:49,2017-12-23,4,4_31,25.19,25.19,24.88,25.81,14,15,63,45,0.08,0.05,0.06,0.06,360,0.1,0,0,687,11,5,1,0.14349262199117935,-0.9896513868196702,0
2017-12-23 11:28:20,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,15,63,45,0.08,0.06,0.06,0.06,360,0.0692307692308,0,0,688,11,5,1,0.13917310096006574,-0.9902680687415703,0
2017-12-23 11:28:50,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,16,64,45,0.07,0.06,0.06,0.06,360,0.0346153846154,0,0,688,11,5,1,0.13917310096006574,-0.9902680687415703,0
2017-12-23 11:29:21,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,16,64,45,0.09,0.06,0.06,0.06,360,0.0461538461538,0,0,689,11,5,1,0.13485093027372358,-0.9908658973868821,0
2017-12-23 11:29:51,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,16,65,45,0.09,0.05,0.07,0.07,360,0.0576923076923,0,0,689,11,5,1,0.13485093027372358,-0.9908658973868821,0
2017-12-23 11:30:22,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,16,65,45,0.08,0.05,0.06,0.06,360,0.0692307692308,0,0,690,11,5,1,0.13052619222005157,-0.9914448613738104,0
2017-12-23 11:30:53,2017-12-23,4,4_31,25.19,25.19,24.88,25.88,14,16,64,45,0.08,0.05,0.07,0.06,360,0.0807692307692,0,0,690,11,5,1,0.13052619222005157,-0.9914448613738104,0
2017-12-23 11:31:23,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,16,64,45,0.08,0.05,0.06,0.06,360,0.0923076923077,0,0,691,11,5,1,0.12619896913583,-0.992004949679715,0
2017-12-23 11:31:54,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,16,65,46,0.08,0.06,0.07,0.06,360,0.103846153846,0,0,691,11,5,1,0.12619896913583,-0.992004949679715,0
2017-12-23 11:32:25,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,16,65,46,0.08,0.05,0.06,0.06,355,0.0692307692308,0,0,692,11,5,1,0.12186934340514755,-0.992546151641322,0
2017-12-23 11:32:55,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,16,65,46,0.08,0.05,0.07,0.06,360,0.0846153846154,0,0,692,11,5,1,0.12186934340514755,-0.992546151641322,0
2017-12-23 11:33:26,2017-12-23,4,4_31,25.19,25.19,24.94,25.88,14,16,65,46,0.08,0.05,0.07,0.06,360,0.05,0,0,693,11,5,1,0.11753739745783798,-0.9930684569549263,0
2017-12-23 11:33:57,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,16,65,46,0.08,0.05,0.07,0.06,360,0.0115384615385,0,0,693,11,5,1,0.11753739745783798,-0.9930684569549263,0
2017-12-23 11:34:27,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,16,65,45,0.08,0.05,0.06,0.05,355,-0.0769230769231,0,0,694,11,5,1,0.11320321376790689,-0.9935718556765875,0
2017-12-23 11:34:58,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,16,64,45,0.08,0.05,0.06,0.07,360,-0.0692307692308,0,0,694,11,5,1,0.11320321376790689,-0.9935718556765875,0
2017-12-23 11:35:28,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,15,63,45,0.08,0.05,0.07,0.07,360,-0.0615384615385,0,0,695,11,5,1,0.10886687485196457,-0.9940563382223196,0
2017-12-23 11:35:59,2017-12-23,4,4_31,25.19,25.19,24.94,25.88,14,15,62,45,0.08,0.05,0.07,0.05,360,-0.0538461538462,0,0,695,11,5,1,0.10886687485196457,-0.9940563382223196,0
2017-12-23 11:36:30,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,15,62,44,0.07,0.05,0.07,0.07,360,-0.0461538461538,0,0,696,11,5,1,0.10452846326765373,-0.9945218953682733,0
2017-12-23 11:37:00,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,15,63,45,0.09,0.05,0.06,0.06,360,-0.0384615384615,0,0,697,11,5,1,0.10018806161207594,-0.9949685182509117,0
2017-12-23 11:37:31,2017-12-23,4,4_31,25.19,25.19,24.94,25.88,14,15,62,44,0.08,0.06,0.06,0.07,360,-0.0307692307692,0,0,697,11,5,1,0.10018806161207594,-0.9949685182509117,0
2017-12-23 11:38:02,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,15,62,44,0.09,0.05,0.06,0.06,360,-0.0230769230769,0,0,698,11,5,1,0.09584575252022391,-0.9953961983671789,0
2017-12-23 11:38:32,2017-12-23,4,4_31,25.19,25.19,24.94,25.88,14,15,62,44,0.08,0.05,0.06,0.06,360,-0.0153846153846,0,0,698,11,5,1,0.09584575252022391,-0.9953961983671789,0
2017-12-23 11:39:03,2017-12-23,4,4_31,25.19,25.19,25.0,25.88,14,16,63,45,0.08,0.05,0.06,0.06,360,-0.00769230769231,0,0,699,11,5,1,0.09150161866340258,-0.9958049275746617,0
2017-12-23 11:39:34,2017-12-23,4,4_31,25.19,25.19,24.94,25.81,14,16,64,45,0.08,0.05,0.05,0.06,360,1.53960232403e-18,0,0,699,11,5,1,0.09150161866340258,-0.9958049275746617,0
2017-12-23 11:40:04,2017-12-23,4,4_32,25.19,25.19,24.94,25.88,14,16,65,46,0.08,0.05,0.06,0.06,360,0.00769230769231,0,0,700,11,5,1,0.08715574274765864,-0.9961946980917455,0
2017-12-23 11:40:35,2017-12-23,4,4_32,25.19,25.19,24.94,25.81,14,16,65,46,0.08,0.06,0.06,0.06,360,0.0153846153846,0,0,700,11,5,1,0.08715574274765864,-0.9961946980917455,0
2017-12-23 11:41:05,2017-12-23,4,4_32,25.19,25.19,24.94,25.81,14,16,65,45,0.08,0.05,0.06,0.06,355,-0.0230769230769,0,0,701,11,5,1,0.08280820751220419,-0.9965655024977614,0
2017-12-23 11:41:36,2017-12-23,4,4_32,25.25,25.19,24.94,25.81,14,16,65,46,0.08,0.06,0.06,0.05,360,-0.0115384615385,0,0,701,11,5,1,0.08280820751220419,-0.9965655024977614,0
2017-12-23 11:42:07,2017-12-23,4,4_32,25.19,25.19,25.0,25.81,14,16,65,46,0.08,0.06,0.06,0.06,360,9.237613944200001e-18,0,0,702,11,5,1,0.07845909572784507,-0.996917333733128,0
2017-12-23 11:42:37,2017-12-23,4,4_32,25.19,25.19,25.0,25.81,14,16,65,46,0.08,0.05,0.06,0.07,355,-0.0346153846154,0,0,702,11,5,1,0.07845909572784507,-0.996917333733128,0
2017-12-23 11:43:08,2017-12-23,4,4_32,25.25,25.19,24.94,25.88,14,16,65,46,0.08,0.05,0.06,0.06,355,-0.0653846153846,0,0,703,11,5,1,0.07410849019539963,-0.9972501850994856,0
2017-12-23 11:43:39,2017-12-23,4,4_32,25.19,25.19,25.0,25.81,14,16,65,46,0.07,0.06,0.06,0.06,360,-0.0461538461538,0,0,703,11,5,1,0.07410849019539963,-0.9972501850994856,0
2017-12-23 11:44:09,2017-12-23,4,4_32,25.19,25.19,24.94,25.81,14,17,65,46,0.08,0.05,0.06,0.07,360,-0.0269230769231,0,0,704,11,5,1,0.06975647374412552,-0.9975640502598242,0
2017-12-23 11:44:40,2017-12-23,4,4_32,25.25,25.25,25.0,25.75,14,17,65,47,0.08,0.06,0.07,0.06,360,-0.00769230769231,0,0,704,11,5,1,0.06975647374412552,-0.9975640502598242,0
2017-12-23 11:45:11,2017-12-23,4,4_32,25.25,25.25,25.0,25.81,14,16,66,47,0.08,0.06,0.06,0.06,355,-0.0846153846154,0,0,705,11,5,1,0.06540312923014312,-0.9978589232386035,0
2017-12-23 11:46:12,2017-12-23,4,4_32,25.19,25.19,25.0,25.88,14,16,64,45,0.08,0.05,0.07,0.06,360,-0.0653846153846,0,0,706,11,5,1,0.06104853953485719,-0.9981347984218669,0
2017-12-23 11:46:42,2017-12-23,4,4_32,25.25,25.19,25.0,25.88,14,16,64,45,0.08,0.05,0.06,0.06,360,-0.0461538461538,0,0,706,11,5,1,0.06104853953485719,-0.9981347984218669,0
2017-12-23 11:47:13,2017-12-23,4,4_32,25.19,25.19,25.0,25.88,14,16,64,45,0.08,0.05,0.06,0.06,355,-0.0730769230769,0,0,707,11,5,1,0.05669278756337765,-0.9983916705573488,0
