red_id,Timestamp,datum,sesija_id,epizoda_id,Room_Occupancy_Count,skup
1118,2017-12-22 21:02:53,2017-12-22,4,19,0,development
1119,2017-12-22 21:03:24,2017-12-22,4,19,0,development
1120,2017-12-22 21:03:55,2017-12-22,4,19,0,development
1121,2017-12-22 21:04:25,2017-12-22,4,19,0,development
1122,2017-12-22 21:04:56,2017-12-22,4,19,0,development
1123,2017-12-22 21:05:26,2017-12-22,4,19,0,development
1124,2017-12-22 21:05:57,2017-12-22,4,19,0,development
1125,2017-12-22 21:06:28,2017-12-22,4,19,0,development
1126,2017-12-22 21:06:58,2017-12-22,4,19,0,development
1127,2017-12-22 21:07:29,2017-12-22,4,19,0,development
1128,2017-12-22 21:08:00,2017-12-22,4,19,0,development
1129,2017-12-22 21:08:30,2017-12-22,4,19,0,development
1130,2017-12-22 21:09:01,2017-12-22,4,19,0,development
1131,2017-12-22 21:09:32,2017-12-22,4,19,0,development
1132,2017-12-22 21:10:02,2017-12-22,4,19,0,development
1133,2017-12-22 21:10:33,2017-12-22,4,19,0,development
1134,2017-12-22 21:11:03,2017-12-22,4,19,0,development
1135,2017-12-22 21:11:34,2017-12-22,4,19,0,development
1136,2017-12-22 21:12:05,2017-12-22,4,19,0,development
1137,2017-12-22 21:12:35,2017-12-22,4,19,0,development
1138,2017-12-22 21:13:06,2017-12-22,4,19,0,development
1139,2017-12-22 21:13:37,2017-12-22,4,19,0,development
1140,2017-12-22 21:14:07,2017-12-22,4,19,0,development
1141,2017-12-22 21:14:38,2017-12-22,4,19,0,development
1142,2017-12-22 21:15:09,2017-12-22,4,19,0,development
1143,2017-12-22 21:15:39,2017-12-22,4,19,0,development
1144,2017-12-22 21:16:10,2017-12-22,4,19,0,development
1145,2017-12-22 21:16:40,2017-12-22,4,19,0,development
1146,2017-12-22 21:17:11,2017-12-22,4,19,0,development
1147,2017-12-22 21:17:42,2017-12-22,4,19,0,development
1148,2017-12-22 21:18:12,2017-12-22,4,19,0,development
1149,2017-12-22 21:18:43,2017-12-22,4,19,0,development
1150,2017-12-22 21:19:14,2017-12-22,4,19,0,development
1151,2017-12-22 21:19:44,2017-12-22,4,19,0,development
1152,2017-12-22 21:20:15,2017-12-22,4,19,0,development
1153,2017-12-22 21:20:46,2017-12-22,4,19,0,development
1154,2017-12-22 21:21:16,2017-12-22,4,19,0,development
1155,2017-12-22 21:21:47,2017-12-22,4,19,0,development
1156,2017-12-22 21:22:17,2017-12-22,4,19,0,development
1157,2017-12-22 21:22:48,2017-12-22,4,19,0,development
1158,2017-12-22 21:23:19,2017-12-22,4,19,0,development
1159,2017-12-22 21:23:49,2017-12-22,4,19,0,development
1160,2017-12-22 21:24:20,2017-12-22,4,19,0,development
1161,2017-12-22 21:24:51,2017-12-22,4,19,0,development
1162,2017-12-22 21:25:21,2017-12-22,4,19,0,development
1163,2017-12-22 21:25:52,2017-12-22,4,19,0,development
1164,2017-12-22 21:26:23,2017-12-22,4,19,0,development
1165,2017-12-22 21:26:53,2017-12-22,4,19,0,development
1166,2017-12-22 21:27:24,2017-12-22,4,19,0,development
1167,2017-12-22 21:27:54,2017-12-22,4,19,0,development
1168,2017-12-22 21:28:25,2017-12-22,4,19,0,development
1169,2017-12-22 21:28:56,2017-12-22,4,19,0,development
1170,2017-12-22 21:29:26,2017-12-22,4,19,0,development
1171,2017-12-22 21:29:57,2017-12-22,4,19,0,development
1172,2017-12-22 21:30:28,2017-12-22,4,19,0,development
1173,2017-12-22 21:30:58,2017-12-22,4,19,0,development
1174,2017-12-22 21:31:29,2017-12-22,4,19,0,development
1175,2017-12-22 21:32:00,2017-12-22,4,19,0,development
1176,2017-12-22 21:32:30,2017-12-22,4,19,0,development
1177,2017-12-22 21:33:01,2017-12-22,4,19,0,development
1178,2017-12-22 21:33:31,2017-12-22,4,19,0,development
1179,2017-12-22 21:34:02,2017-12-22,4,19,0,development
1180,2017-12-22 21:34:33,2017-12-22,4,19,0,development
1181,2017-12-22 21:35:34,2017-12-22,4,19,0,development
1182,2017-12-22 21:36:05,2017-12-22,4,19,0,development
1183,2017-12-22 21:36:35,2017-12-22,4,19,0,development
1184,2017-12-22 21:37:06,2017-12-22,4,19,0,development
1185,2017-12-22 21:37:36,2017-12-22,4,19,0,development
1186,2017-12-22 21:38:07,2017-12-22,4,19,0,development
1187,2017-12-22 21:38:38,2017-12-22,4,19,0,development
1188,2017-12-22 21:39:08,2017-12-22,4,19,0,development
1189,2017-12-22 21:39:39,2017-12-22,4,19,0,development
1190,2017-12-22 21:40:10,2017-12-22,4,19,0,development
1191,2017-12-22 21:40:40,2017-12-22,4,19,0,development
1192,2017-12-22 21:41:11,2017-12-22,4,19,0,development
1193,2017-12-22 21:41:42,2017-12-22,4,19,0,development
1194,2017-12-22 21:42:12,2017-12-22,4,19,0,development
1195,2017-12-22 21:42:43,2017-12-22,4,19,0,development
1196,2017-12-22 21:43:13,2017-12-22,4,19,0,development
1197,2017-12-22 21:43:44,2017-12-22,4,19,0,development
1198,2017-12-22 21:44:15,2017-12-22,4,19,0,development
1199,2017-12-22 21:44:45,2017-12-22,4,19,0,development
1200,2017-12-22 21:45:16,2017-12-22,4,19,0,development
1201,2017-12-22 21:45:47,2017-12-22,4,19,0,development
1202,2017-12-22 21:46:17,2017-12-22,4,19,0,development
1203,2017-12-22 21:46:48,2017-12-22,4,19,0,development
1204,2017-12-22 21:47:19,2017-12-22,4,19,0,development
1205,2017-12-22 21:47:49,2017-12-22,4,19,0,development
1206,2017-12-22 21:48:20,2017-12-22,4,19,0,development
1207,2017-12-22 21:48:50,2017-12-22,4,19,0,development
1208,2017-12-22 21:49:21,2017-12-22,4,19,0,development
1209,2017-12-22 21:49:52,2017-12-22,4,19,0,development
1210,2017-12-22 21:50:22,2017-12-22,4,19,0,development
1211,2017-12-22 21:50:53,2017-12-22,4,19,0,development
1212,2017-12-22 21:51:24,2017-12-22,4,19,0,development
1213,2017-12-22 21:51:54,2017-12-22,4,19,0,development
1214,2017-12-22 21:52:25,2017-12-22,4,19,0,development
1215,2017-12-22 21:52:56,2017-12-22,4,19,0,development
1216,2017-12-22 21:53:26,2017-12-22,4,19,0,development
1217,2017-12-22 21:53:57,2017-12-22,4,19,0,development
1218,2017-12-22 21:54:27,2017-12-22,4,19,0,development
1219,2017-12-22 21:54:58,2017-12-22,4,19,0,development
1220,2017-12-22 21:55:29,2017-12-22,4,19,0,development
1221,2017-12-22 21:55:59,2017-12-22,4,19,0,development
1222,2017-12-22 21:56:30,2017-12-22,4,19,0,development
1223,2017-12-22 21:57:01,2017-12-22,4,19,0,development
1224,2017-12-22 21:57:31,2017-12-22,4,19,0,development
1225,2017-12-22 21:58:02,2017-12-22,4,19,0,development
1226,2017-12-22 21:58:33,2017-12-22,4,19,0,development
1227,2017-12-22 21:59:03,2017-12-22,4,19,0,development
1228,2017-12-22 21:59:34,2017-12-22,4,19,0,development
1229,2017-12-22 22:00:04,2017-12-22,4,19,0,development
1230,2017-12-22 22:00:35,2017-12-22,4,19,0,development
1231,2017-12-22 22:01:06,2017-12-22,4,19,0,development
1232,2017-12-22 22:01:36,2017-12-22,4,19,0,development
1233,2017-12-22 22:02:07,2017-12-22,4,19,0,development
1234,2017-12-22 22:02:38,2017-12-22,4,19,0,development
1235,2017-12-22 22:03:08,2017-12-22,4,19,0,development
1236,2017-12-22 22:03:39,2017-12-22,4,19,0,development
1237,2017-12-22 22:04:09,2017-12-22,4,19,0,development
1238,2017-12-22 22:04:40,2017-12-22,4,19,0,development
1239,2017-12-22 22:05:11,2017-12-22,4,19,0,development
1240,2017-12-22 22:05:41,2017-12-22,4,19,0,development
1241,2017-12-22 22:06:12,2017-12-22,4,19,0,development
1242,2017-12-22 22:06:43,2017-12-22,4,19,0,development
1243,2017-12-22 22:07:13,2017-12-22,4,19,0,development
1244,2017-12-22 22:07:44,2017-12-22,4,19,0,development
1245,2017-12-22 22:08:15,2017-12-22,4,19,0,development
1246,2017-12-22 22:08:45,2017-12-22,4,19,0,development
1247,2017-12-22 22:09:16,2017-12-22,4,19,0,development
1248,2017-12-22 22:09:46,2017-12-22,4,19,0,development
1249,2017-12-22 22:10:17,2017-12-22,4,19,0,development
1250,2017-12-22 22:10:48,2017-12-22,4,19,0,development
1251,2017-12-22 22:11:18,2017-12-22,4,19,0,development
1252,2017-12-22 22:11:49,2017-12-22,4,19,0,development
1253,2017-12-22 22:12:20,2017-12-22,4,19,0,development
1254,2017-12-22 22:12:50,2017-12-22,4,19,0,development
1255,2017-12-22 22:13:21,2017-12-22,4,19,0,development
1256,2017-12-22 22:13:52,2017-12-22,4,19,0,development
1257,2017-12-22 22:14:22,2017-12-22,4,19,0,development
1258,2017-12-22 22:14:53,2017-12-22,4,19,0,development
1259,2017-12-22 22:15:23,2017-12-22,4,19,0,development
1260,2017-12-22 22:15:54,2017-12-22,4,19,0,development
1261,2017-12-22 22:16:25,2017-12-22,4,19,0,development
1262,2017-12-22 22:16:55,2017-12-22,4,19,0,development
1263,2017-12-22 22:17:26,2017-12-22,4,19,0,development
1264,2017-12-22 22:17:57,2017-12-22,4,19,0,development
1265,2017-12-22 22:18:27,2017-12-22,4,19,0,development
1266,2017-12-22 22:18:58,2017-12-22,4,19,0,development
1267,2017-12-22 22:19:29,2017-12-22,4,19,0,development
1268,2017-12-22 22:19:59,2017-12-22,4,19,0,development
1269,2017-12-22 22:20:30,2017-12-22,4,19,0,development
1270,2017-12-22 22:21:00,2017-12-22,4,19,0,development
1271,2017-12-22 22:21:31,2017-12-22,4,19,0,development
1272,2017-12-22 22:22:02,2017-12-22,4,19,0,development
1273,2017-12-22 22:22:32,2017-12-22,4,19,0,development
1274,2017-12-22 22:23:03,2017-12-22,4,19,0,development
1275,2017-12-22 22:23:34,2017-12-22,4,19,0,development
1276,2017-12-22 22:24:04,2017-12-22,4,19,0,development
1277,2017-12-22 22:24:35,2017-12-22,4,19,0,development
1278,2017-12-22 22:25:06,2017-12-22,4,19,0,development
1279,2017-12-22 22:25:36,2017-12-22,4,19,0,development
1280,2017-12-22 22:26:07,2017-12-22,4,19,0,development
1281,2017-12-22 22:26:37,2017-12-22,4,19,0,development
1282,2017-12-22 22:27:08,2017-12-22,4,19,0,development
1283,2017-12-22 22:27:39,2017-12-22,4,19,0,development
1284,2017-12-22 22:28:09,2017-12-22,4,19,0,development
1285,2017-12-22 22:28:40,2017-12-22,4,19,0,development
1286,2017-12-22 22:29:11,2017-12-22,4,19,0,development
1287,2017-12-22 22:29:41,2017-12-22,4,19,0,development
1288,2017-12-22 22:30:12,2017-12-22,4,19,0,development
1289,2017-12-22 22:30:43,2017-12-22,4,19,0,development
1290,2017-12-22 22:31:13,2017-12-22,4,19,0,development
1291,2017-12-22 22:31:44,2017-12-22,4,19,0,development
1292,2017-12-22 22:32:45,2017-12-22,4,19,0,development
1293,2017-12-22 22:33:16,2017-12-22,4,19,0,development
1294,2017-12-22 22:33:46,2017-12-22,4,19,0,development
1295,2017-12-22 22:34:17,2017-12-22,4,19,0,development
1296,2017-12-22 22:34:48,2017-12-22,4,19,0,development
1297,2017-12-22 22:35:18,2017-12-22,4,19,0,development
1298,2017-12-22 22:35:49,2017-12-22,4,19,0,development
1299,2017-12-22 22:36:20,2017-12-22,4,19,0,development
1300,2017-12-22 22:36:50,2017-12-22,4,19,0,development
1301,2017-12-22 22:37:21,2017-12-22,4,19,0,development
1302,2017-12-22 22:37:51,2017-12-22,4,19,0,development
1303,2017-12-22 22:38:22,2017-12-22,4,19,0,development
1304,2017-12-22 22:38:53,2017-12-22,4,19,0,development
1305,2017-12-22 22:39:23,2017-12-22,4,19,0,development
1306,2017-12-22 22:39:54,2017-12-22,4,19,0,development
1307,2017-12-22 22:40:25,2017-12-22,4,19,0,development
1308,2017-12-22 22:40:55,2017-12-22,4,19,0,development
1309,2017-12-22 22:41:26,2017-12-22,4,19,0,development
1310,2017-12-22 22:41:56,2017-12-22,4,19,0,development
1311,2017-12-22 22:42:27,2017-12-22,4,19,0,development
1312,2017-12-22 22:42:58,2017-12-22,4,19,0,development
1313,2017-12-22 22:43:28,2017-12-22,4,19,0,development
1314,2017-12-22 22:43:59,2017-12-22,4,19,0,development
1315,2017-12-22 22:44:30,2017-12-22,4,19,0,development
1316,2017-12-22 22:45:00,2017-12-22,4,19,0,development
1317,2017-12-22 22:45:31,2017-12-22,4,19,0,development
1318,2017-12-22 22:46:02,2017-12-22,4,19,0,development
1319,2017-12-22 22:46:32,2017-12-22,4,19,0,development
1320,2017-12-22 22:47:03,2017-12-22,4,19,0,development
1321,2017-12-22 22:47:33,2017-12-22,4,19,0,development
1322,2017-12-22 22:48:04,2017-12-22,4,19,0,development
1323,2017-12-22 22:48:35,2017-12-22,4,19,0,development
1324,2017-12-22 22:49:05,2017-12-22,4,19,0,development
1325,2017-12-22 22:49:36,2017-12-22,4,19,0,development
1326,2017-12-22 22:50:07,2017-12-22,4,19,0,development
1327,2017-12-22 22:50:37,2017-12-22,4,19,0,development
1328,2017-12-22 22:51:08,2017-12-22,4,19,0,development
1329,2017-12-22 22:51:39,2017-12-22,4,19,0,development
1330,2017-12-22 22:52:09,2017-12-22,4,19,0,development
1331,2017-12-22 22:52:40,2017-12-22,4,19,0,development
1332,2017-12-22 22:53:10,2017-12-22,4,19,0,development
1333,2017-12-22 22:53:41,2017-12-22,4,19,0,development
1334,2017-12-22 22:54:12,2017-12-22,4,19,0,development
1335,2017-12-22 22:54:42,2017-12-22,4,19,0,development
1336,2017-12-22 22:55:13,2017-12-22,4,19,0,development
1337,2017-12-22 22:55:44,2017-12-22,4,19,0,development
1338,2017-12-22 22:56:14,2017-12-22,4,19,0,development
1339,2017-12-22 22:56:45,2017-12-22,4,19,0,development
1340,2017-12-22 22:57:16,2017-12-22,4,19,0,development
1341,2017-12-22 22:57:46,2017-12-22,4,19,0,development
1342,2017-12-22 22:58:17,2017-12-22,4,19,0,development
1343,2017-12-22 22:58:47,2017-12-22,4,19,0,development
1344,2017-12-22 22:59:18,2017-12-22,4,19,0,development
1345,2017-12-22 22:59:49,2017-12-22,4,19,0,development
1346,2017-12-22 23:00:19,2017-12-22,4,19,0,development
1347,2017-12-22 23:00:50,2017-12-22,4,19,0,development
1348,2017-12-22 23:01:21,2017-12-22,4,19,0,development
1349,2017-12-22 23:01:51,2017-12-22,4,19,0,development
1350,2017-12-22 23:02:22,2017-12-22,4,19,0,development
1351,2017-12-22 23:02:53,2017-12-22,4,19,0,development
1352,2017-12-22 23:03:23,2017-12-22,4,19,0,development
1353,2017-12-22 23:03:54,2017-12-22,4,19,0,development
1354,2017-12-22 23:04:24,2017-12-22,4,19,0,development
1355,2017-12-22 23:04:55,2017-12-22,4,19,0,development
1356,2017-12-22 23:05:26,2017-12-22,4,19,0,development
1357,2017-12-22 23:05:56,2017-12-22,4,19,0,development
1358,2017-12-22 23:06:27,2017-12-22,4,19,0,development
1359,2017-12-22 23:06:58,2017-12-22,4,19,0,development
1360,2017-12-22 23:07:28,2017-12-22,4,19,0,development
1361,2017-12-22 23:07:59,2017-12-22,4,19,0,development
1362,2017-12-22 23:08:30,2017-12-22,4,19,0,development
1363,2017-12-22 23:09:00,2017-12-22,4,19,0,development
1364,2017-12-22 23:09:31,2017-12-22,4,19,0,development
1365,2017-12-22 23:10:01,2017-12-22,4,19,0,development
1366,2017-12-22 23:10:32,2017-12-22,4,19,0,development
1367,2017-12-22 23:11:03,2017-12-22,4,19,0,development
1368,2017-12-22 23:11:33,2017-12-22,4,19,0,development
1369,2017-12-22 23:12:04,2017-12-22,4,19,0,development
1370,2017-12-22 23:12:35,2017-12-22,4,19,0,development
1371,2017-12-22 23:13:05,2017-12-22,4,19,0,development
1372,2017-12-22 23:13:36,2017-12-22,4,19,0,development
1373,2017-12-22 23:14:06,2017-12-22,4,19,0,development
1374,2017-12-22 23:14:37,2017-12-22,4,19,0,development
1375,2017-12-22 23:15:08,2017-12-22,4,19,0,development
1376,2017-12-22 23:15:38,2017-12-22,4,19,0,development
1377,2017-12-22 23:16:09,2017-12-22,4,19,0,development
1378,2017-12-22 23:16:40,2017-12-22,4,19,0,development
1379,2017-12-22 23:17:10,2017-12-22,4,19,0,development
1380,2017-12-22 23:17:41,2017-12-22,4,19,0,development
1381,2017-12-22 23:18:12,2017-12-22,4,19,0,development
1382,2017-12-22 23:18:42,2017-12-22,4,19,0,development
1383,2017-12-22 23:19:13,2017-12-22,4,19,0,development
1384,2017-12-22 23:19:43,2017-12-22,4,19,0,development
1385,2017-12-22 23:20:14,2017-12-22,4,19,0,development
1386,2017-12-22 23:20:45,2017-12-22,4,19,0,development
1387,2017-12-22 23:21:15,2017-12-22,4,19,0,development
1388,2017-12-22 23:21:46,2017-12-22,4,19,0,development
1389,2017-12-22 23:22:17,2017-12-22,4,19,0,development
1390,2017-12-22 23:22:47,2017-12-22,4,19,0,development
1391,2017-12-22 23:23:18,2017-12-22,4,19,0,development
1392,2017-12-22 23:23:49,2017-12-22,4,19,0,development
1393,2017-12-22 23:24:19,2017-12-22,4,19,0,development
1394,2017-12-22 23:24:50,2017-12-22,4,19,0,development
1395,2017-12-22 23:25:20,2017-12-22,4,19,0,development
1396,2017-12-22 23:25:51,2017-12-22,4,19,0,development
1397,2017-12-22 23:26:22,2017-12-22,4,19,0,development
1398,2017-12-22 23:26:52,2017-12-22,4,19,0,development
1399,2017-12-22 23:27:23,2017-12-22,4,19,0,development
1400,2017-12-22 23:27:54,2017-12-22,4,19,0,development
1401,2017-12-22 23:28:55,2017-12-22,4,19,0,development
1402,2017-12-22 23:29:26,2017-12-22,4,19,0,development
1403,2017-12-22 23:29:56,2017-12-22,4,19,0,development
1404,2017-12-22 23:30:27,2017-12-22,4,19,0,development
1405,2017-12-22 23:30:57,2017-12-22,4,19,0,development
1406,2017-12-22 23:31:28,2017-12-22,4,19,0,development
1407,2017-12-22 23:31:59,2017-12-22,4,19,0,development
1408,2017-12-22 23:32:29,2017-12-22,4,19,0,development
1409,2017-12-22 23:33:00,2017-12-22,4,19,0,development
1410,2017-12-22 23:33:31,2017-12-22,4,19,0,development
1411,2017-12-22 23:34:01,2017-12-22,4,19,0,development
1412,2017-12-22 23:34:32,2017-12-22,4,19,0,development
1413,2017-12-22 23:35:03,2017-12-22,4,19,0,development
1414,2017-12-22 23:35:33,2017-12-22,4,19,0,development
1415,2017-12-22 23:36:04,2017-12-22,4,19,0,development
1416,2017-12-22 23:36:34,2017-12-22,4,19,0,development
1417,2017-12-22 23:37:05,2017-12-22,4,19,0,development
1418,2017-12-22 23:37:36,2017-12-22,4,19,0,development
1419,2017-12-22 23:38:06,2017-12-22,4,19,0,development
1420,2017-12-22 23:38:37,2017-12-22,4,19,0,development
1421,2017-12-22 23:39:08,2017-12-22,4,19,0,development
1422,2017-12-22 23:39:38,2017-12-22,4,19,0,development
1423,2017-12-22 23:40:09,2017-12-22,4,19,0,development
1424,2017-12-22 23:40:40,2017-12-22,4,19,0,development
1425,2017-12-22 23:41:10,2017-12-22,4,19,0,development
1426,2017-12-22 23:41:41,2017-12-22,4,19,0,development
1427,2017-12-22 23:42:11,2017-12-22,4,19,0,development
1428,2017-12-22 23:42:42,2017-12-22,4,19,0,development
1429,2017-12-22 23:43:13,2017-12-22,4,19,0,development
1430,2017-12-22 23:43:43,2017-12-22,4,19,0,development
1431,2017-12-22 23:44:14,2017-12-22,4,19,0,development
1432,2017-12-22 23:44:45,2017-12-22,4,19,0,development
1433,2017-12-22 23:45:15,2017-12-22,4,19,0,development
1434,2017-12-22 23:45:46,2017-12-22,4,19,0,development
1435,2017-12-22 23:46:16,2017-12-22,4,19,0,development
1436,2017-12-22 23:46:47,2017-12-22,4,19,0,development
1437,2017-12-22 23:47:18,2017-12-22,4,19,0,development
1438,2017-12-22 23:47:48,2017-12-22,4,19,0,development
1439,2017-12-22 23:48:19,2017-12-22,4,19,0,development
1440,2017-12-22 23:48:50,2017-12-22,4,19,0,development
1441,2017-12-22 23:49:20,2017-12-22,4,19,0,development
1442,2017-12-22 23:49:51,2017-12-22,4,19,0,development
1443,2017-12-22 23:50:22,2017-12-22,4,19,0,development
1444,2017-12-22 23:50:52,2017-12-22,4,19,0,development
1445,2017-12-22 23:51:23,2017-12-22,4,19,0,development
1446,2017-12-22 23:51:53,2017-12-22,4,19,0,development
1447,2017-12-22 23:52:24,2017-12-22,4,19,0,development
1448,2017-12-22 23:52:55,2017-12-22,4,19,0,development
1449,2017-12-22 23:53:25,2017-12-22,4,19,0,development
1450,2017-12-22 23:53:56,2017-12-22,4,19,0,development
1451,2017-12-22 23:54:27,2017-12-22,4,19,0,development
1452,2017-12-22 23:54:57,2017-12-22,4,19,0,development
1453,2017-12-22 23:55:28,2017-12-22,4,19,0,development
1454,2017-12-22 23:55:59,2017-12-22,4,19,0,development
1455,2017-12-22 23:56:29,2017-12-22,4,19,0,development
1456,2017-12-22 23:57:00,2017-12-22,4,19,0,development
1457,2017-12-22 23:57:30,2017-12-22,4,19,0,development
1458,2017-12-22 23:58:01,2017-12-22,4,19,0,development
1459,2017-12-22 23:58:32,2017-12-22,4,19,0,development
1460,2017-12-22 23:59:02,2017-12-22,4,19,0,development
1461,2017-12-22 23:59:33,2017-12-22,4,19,0,development
1462,2017-12-23 00:00:34,2017-12-23,4,19,0,development
1463,2017-12-23 00:01:05,2017-12-23,4,19,0,development
1464,2017-12-23 00:01:36,2017-12-23,4,19,0,development
1465,2017-12-23 00:02:06,2017-12-23,4,19,0,development
1466,2017-12-23 00:02:37,2017-12-23,4,19,0,development
1467,2017-12-23 00:03:07,2017-12-23,4,19,0,development
1468,2017-12-23 00:03:38,2017-12-23,4,19,0,development
1469,2017-12-23 00:04:09,2017-12-23,4,19,0,development
1470,2017-12-23 00:04:39,2017-12-23,4,19,0,development
1471,2017-12-23 00:05:10,2017-12-23,4,19,0,development
1472,2017-12-23 00:05:41,2017-12-23,4,19,0,development
1473,2017-12-23 00:06:11,2017-12-23,4,19,0,development
1474,2017-12-23 00:06:42,2017-12-23,4,19,0,development
1475,2017-12-23 00:07:13,2017-12-23,4,19,0,development
1476,2017-12-23 00:07:43,2017-12-23,4,19,0,development
1477,2017-12-23 00:08:14,2017-12-23,4,19,0,development
1478,2017-12-23 00:08:44,2017-12-23,4,19,0,development
1479,2017-12-23 00:09:15,2017-12-23,4,19,0,development
1480,2017-12-23 00:09:46,2017-12-23,4,19,0,development
1481,2017-12-23 00:10:16,2017-12-23,4,19,0,development
1482,2017-12-23 00:10:47,2017-12-23,4,19,0,development
1483,2017-12-23 00:11:18,2017-12-23,4,19,0,development
1484,2017-12-23 00:11:48,2017-12-23,4,19,0,development
1485,2017-12-23 00:12:19,2017-12-23,4,19,0,development
1486,2017-12-23 00:12:50,2017-12-23,4,19,0,development
1487,2017-12-23 00:13:20,2017-12-23,4,19,0,development
1488,2017-12-23 00:13:51,2017-12-23,4,19,0,development
1489,2017-12-23 00:14:21,2017-12-23,4,19,0,development
1490,2017-12-23 00:14:52,2017-12-23,4,19,0,development
1491,2017-12-23 00:15:23,2017-12-23,4,19,0,development
1492,2017-12-23 00:15:53,2017-12-23,4,19,0,development
1493,2017-12-23 00:16:24,2017-12-23,4,19,0,development
1494,2017-12-23 00:16:55,2017-12-23,4,19,0,development
1495,2017-12-23 00:17:25,2017-12-23,4,19,0,development
1496,2017-12-23 00:17:56,2017-12-23,4,19,0,development
1497,2017-12-23 00:18:26,2017-12-23,4,19,0,development
1498,2017-12-23 00:18:57,2017-12-23,4,19,0,development
1499,2017-12-23 00:19:28,2017-12-23,4,19,0,development
1500,2017-12-23 00:19:58,2017-12-23,4,19,0,development
1501,2017-12-23 00:20:29,2017-12-23,4,19,0,development
1502,2017-12-23 00:21:00,2017-12-23,4,19,0,development
1503,2017-12-23 00:21:30,2017-12-23,4,19,0,development
1504,2017-12-23 00:22:01,2017-12-23,4,19,0,development
1505,2017-12-23 00:22:32,2017-12-23,4,19,0,development
1506,2017-12-23 00:23:02,2017-12-23,4,19,0,development
1507,2017-12-23 00:23:33,2017-12-23,4,19,0,development
1508,2017-12-23 00:24:34,2017-12-23,4,19,0,development
1509,2017-12-23 00:25:05,2017-12-23,4,19,0,development
1510,2017-12-23 00:25:35,2017-12-23,4,19,0,development
1511,2017-12-23 00:26:06,2017-12-23,4,19,0,development
1512,2017-12-23 00:26:37,2017-12-23,4,19,0,development
1513,2017-12-23 00:27:07,2017-12-23,4,19,0,development
1514,2017-12-23 00:27:38,2017-12-23,4,19,0,development
1515,2017-12-23 00:28:09,2017-12-23,4,19,0,development
1516,2017-12-23 00:28:39,2017-12-23,4,19,0,development
1517,2017-12-23 00:29:10,2017-12-23,4,19,0,development
1518,2017-12-23 00:29:40,2017-12-23,4,19,0,development
1519,2017-12-23 00:30:11,2017-12-23,4,19,0,development
1520,2017-12-23 00:30:42,2017-12-23,4,19,0,development
1521,2017-12-23 00:31:12,2017-12-23,4,19,0,development
1522,2017-12-23 00:31:43,2017-12-23,4,19,0,development
1523,2017-12-23 00:32:14,2017-12-23,4,19,0,development
1524,2017-12-23 00:32:44,2017-12-23,4,19,0,development
1525,2017-12-23 00:33:15,2017-12-23,4,19,0,development
1526,2017-12-23 00:33:46,2017-12-23,4,19,0,development
1527,2017-12-23 00:34:16,2017-12-23,4,19,0,development
1528,2017-12-23 00:34:47,2017-12-23,4,19,0,development
1529,2017-12-23 00:35:17,2017-12-23,4,19,0,development
1530,2017-12-23 00:35:48,2017-12-23,4,19,0,development
1531,2017-12-23 00:36:19,2017-12-23,4,19,0,development
1532,2017-12-23 00:36:49,2017-12-23,4,19,0,development
1533,2017-12-23 00:37:20,2017-12-23,4,19,0,development
1534,2017-12-23 00:37:51,2017-12-23,4,19,0,development
1535,2017-12-23 00:38:21,2017-12-23,4,19,0,development
1536,2017-12-23 00:38:52,2017-12-23,4,19,0,development
1537,2017-12-23 00:39:23,2017-12-23,4,19,0,development
1538,2017-12-23 00:39:53,2017-12-23,4,19,0,development
1539,2017-12-23 00:40:24,2017-12-23,4,19,0,development
1540,2017-12-23 00:41:25,2017-12-23,4,19,0,development
1541,2017-12-23 00:41:56,2017-12-23,4,19,0,development
1542,2017-12-23 00:42:26,2017-12-23,4,19,0,development
1543,2017-12-23 00:42:57,2017-12-23,4,19,0,development
1544,2017-12-23 00:43:28,2017-12-23,4,19,0,development
1545,2017-12-23 00:43:58,2017-12-23,4,19,0,development
1546,2017-12-23 00:44:29,2017-12-23,4,19,0,development
1547,2017-12-23 00:45:00,2017-12-23,4,19,0,development
1548,2017-12-23 00:45:30,2017-12-23,4,19,0,development
1549,2017-12-23 00:46:01,2017-12-23,4,19,0,development
1550,2017-12-23 00:46:31,2017-12-23,4,19,0,development
1551,2017-12-23 00:47:02,2017-12-23,4,19,0,development
1552,2017-12-23 00:47:33,2017-12-23,4,19,0,development
1553,2017-12-23 00:48:03,2017-12-23,4,19,0,development
1554,2017-12-23 00:48:34,2017-12-23,4,19,0,development
1555,2017-12-23 00:49:05,2017-12-23,4,19,0,development
1556,2017-12-23 00:49:35,2017-12-23,4,19,0,development
1557,2017-12-23 00:50:06,2017-12-23,4,19,0,development
1558,2017-12-23 00:50:37,2017-12-23,4,19,0,development
1559,2017-12-23 00:51:07,2017-12-23,4,19,0,development
1560,2017-12-23 00:51:38,2017-12-23,4,19,0,development
1561,2017-12-23 00:52:08,2017-12-23,4,19,0,development
1562,2017-12-23 00:52:39,2017-12-23,4,19,0,development
1563,2017-12-23 00:53:10,2017-12-23,4,19,0,development
1564,2017-12-23 00:53:40,2017-12-23,4,19,0,development
1565,2017-12-23 00:54:11,2017-12-23,4,19,0,development
1566,2017-12-23 00:54:42,2017-12-23,4,19,0,development
1567,2017-12-23 00:55:12,2017-12-23,4,19,0,development
